ID,Name,Work,AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,SALARY,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
634671,N8556,CTU,40-64,female,majority,20-29y,high school,middle class,0.591168470416285,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,1.0,0,3,0
210417,N8557,CTU,40-64,female,minority,0-9y,none,upper class,0.58479834294226,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,0,0
351203,N8558,CTU,40-64,male,minority,20-29y,high school,middle class,0.596363520693523,,1.0,before 2015,0.0,1.0,10238.0,17000.0,sedan,0.0,0,5,0
870877,N8559,CTU,65+,female,majority,30y+,university,upper class,0.405520247875299,,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,6.0,1,0,0
105423,N8560,CTU,65+,male,majority,30y+,high school,upper class,0.301619584986569,,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,5.0,1,8,0
533795,N8561,CTU,16-25,male,minority,0-9y,university,poverty,0.270301729648796,,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
74399,N8562,CTU,26-39,female,majority,10-19y,university,middle class,0.601177640430016,,1.0,before 2015,0.0,0.0,32765.0,13000.0,sports car,1.0,0,0,1
819958,N8563,CTU,65+,male,majority,30y+,high school,upper class,0.642119975882338,,1.0,after 2015,1.0,1.0,32765.0,10000.0,sedan,12.0,0,3,0
228250,N8564,CTU,26-39,male,majority,10-19y,university,middle class,0.582152196094105,,1.0,before 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,0,2,0
396229,N8565,CTU,65+,male,majority,20-29y,high school,upper class,0.661085378970411,,1.0,before 2015,1.0,1.0,10238.0,15000.0,sedan,0.0,0,1,0
645492,N8566,CTU,65+,male,minority,20-29y,none,middle class,0.487025521561306,,1.0,before 2015,1.0,1.0,32765.0,14000.0,sedan,3.0,0,3,1
454718,N8567,CTU,26-39,female,majority,0-9y,none,working class,0.453801827329586,,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
485351,N8568,CTU,65+,male,majority,0-9y,university,upper class,0.475010497918291,,1.0,after 2015,0.0,0.0,32765.0,11000.0,sedan,0.0,0,0,0
93808,N8569,CTU,26-39,female,majority,10-19y,none,poverty,0.259407211372896,,1.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
383166,N8570,CTU,26-39,female,majority,10-19y,university,upper class,0.587525322033355,,1.0,before 2015,0.0,0.0,32765.0,11000.0,sports car,2.0,0,0,0
906662,N8571,CTU,40-64,male,majority,20-29y,high school,working class,0.342285285889293,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,2.0,1,5,0
934008,N8572,CTU,65+,male,majority,30y+,university,upper class,0.638409387926737,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,10.0,0,3,0
156487,N8573,CTU,26-39,female,minority,10-19y,high school,poverty,0.25450886251399,,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,2.0,0,0,1
510597,N8574,CTU,16-25,female,majority,0-9y,high school,poverty,0.439916517136863,,0.0,before 2015,1.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
489913,N8575,CTU,40-64,female,majority,10-19y,university,upper class,0.658332587275565,,1.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,1.0,0,1,0
977790,N8576,CTU,40-64,female,majority,20-29y,none,middle class,0.447284853493849,,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,3.0,0,1,0
11655,N8577,CTU,26-39,female,majority,10-19y,high school,upper class,0.884409527083716,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
24782,N8578,CTU,16-25,male,majority,0-9y,high school,middle class,0.644516086382212,,1.0,after 2015,0.0,0.0,10238.0,,sedan,0.0,0,0,0
158804,N8579,CTU,40-64,female,minority,20-29y,high school,upper class,0.626746851445332,,0.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,2.0,0,4,0
330068,N8580,CTU,40-64,male,majority,0-9y,high school,middle class,0.5163285208384,,1.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
613325,N8581,CTU,16-25,female,majority,0-9y,none,poverty,0.11914479835417,,0.0,before 2015,1.0,0.0,10238.0,,sedan,0.0,0,0,1
243897,N8582,CTU,40-64,male,majority,20-29y,none,poverty,0.376940288184825,,0.0,before 2015,0.0,1.0,92101.0,11000.0,sedan,2.0,0,1,1
335376,N8583,CTU,16-25,male,majority,0-9y,none,poverty,0.248399042371346,,0.0,before 2015,0.0,0.0,32765.0,14000.0,sedan,0.0,0,0,1
352738,N8584,CTU,26-39,female,majority,10-19y,high school,upper class,0.623464040034908,,1.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,1.0,0,2,0
815444,N8585,CTU,16-25,female,majority,0-9y,none,poverty,0.389770461331616,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
119756,N8586,CTU,16-25,male,majority,0-9y,high school,poverty,0.37386867268431,,0.0,before 2015,0.0,1.0,32765.0,11000.0,sedan,0.0,0,0,1
138410,N8587,CTU,16-25,male,majority,0-9y,none,working class,,,1.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,0.0,0,0,1
532363,N8588,CTU,16-25,male,majority,0-9y,none,working class,0.343895268530891,,1.0,before 2015,0.0,0.0,32765.0,16000.0,sedan,0.0,0,0,0
727243,N8589,CTU,40-64,female,majority,20-29y,high school,working class,0.321053169313709,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,1.0,0,0,0
367681,N8590,CTU,26-39,female,majority,0-9y,high school,middle class,0.68308989006456,,1.0,before 2015,1.0,1.0,92101.0,,sedan,0.0,0,0,0
732633,N8591,CTU,65+,female,majority,30y+,university,upper class,0.70632526395876,,1.0,after 2015,1.0,1.0,10238.0,7000.0,sedan,1.0,0,1,0
220771,N8592,CTU,65+,female,majority,30y+,high school,upper class,0.651944561952317,,1.0,before 2015,1.0,1.0,32765.0,6000.0,sedan,4.0,0,1,0
576658,N8593,CTU,26-39,female,majority,10-19y,university,upper class,0.538991246977595,,0.0,before 2015,0.0,0.0,92101.0,13000.0,sedan,2.0,0,0,0
742658,N8594,CTU,65+,male,majority,30y+,university,upper class,0.497331736474394,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,3.0,0,10,0
766817,N8595,CTU,40-64,male,majority,20-29y,none,working class,,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,5.0,1,2,0
345254,N8596,CTU,65+,male,majority,0-9y,university,upper class,0.800004406527995,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
829498,N8597,CTU,16-25,female,majority,0-9y,none,poverty,,,1.0,before 2015,1.0,0.0,10238.0,,sedan,0.0,0,0,0
109424,N8598,CTU,16-25,female,majority,0-9y,none,poverty,0.343943369269923,,1.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,0.0,0,0,0
184990,N8599,CTU,26-39,female,majority,10-19y,high school,middle class,0.56429397281313,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,0,0
244465,N8600,CTU,40-64,female,majority,10-19y,none,middle class,0.53285863072901,,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
271618,N8601,CTU,40-64,male,majority,10-19y,high school,working class,0.38115255577413,,1.0,before 2015,1.0,1.0,32765.0,11000.0,sedan,1.0,0,1,0
53771,N8602,CTU,40-64,male,majority,20-29y,none,working class,0.419440585154174,,1.0,before 2015,1.0,0.0,10238.0,11000.0,sedan,0.0,0,3,0
525422,N8603,CTU,26-39,male,majority,0-9y,university,upper class,0.629297134182058,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
916846,N8604,CTU,40-64,female,majority,0-9y,university,working class,0.36426551064308,,0.0,before 2015,0.0,1.0,10238.0,,sedan,0.0,0,0,1
492427,N8605,CTU,65+,male,majority,0-9y,university,upper class,0.501623116458712,,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
872345,N8606,CTU,65+,male,majority,30y+,university,upper class,0.662251292742258,,1.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,2.0,0,1,0
180310,N8607,CTU,26-39,male,majority,10-19y,high school,middle class,0.519219244515081,,1.0,before 2015,0.0,1.0,92101.0,11000.0,sedan,0.0,0,0,0
221895,N8608,CTU,16-25,female,majority,0-9y,none,poverty,0.481292122808803,,0.0,before 2015,0.0,1.0,92101.0,8000.0,sedan,0.0,0,0,1
720877,N8609,CTU,65+,female,majority,10-19y,university,upper class,0.691016444696082,,1.0,before 2015,1.0,1.0,10238.0,12000.0,sports car,3.0,0,0,0
736442,N8610,CTU,40-64,male,minority,20-29y,none,upper class,0.612929323159792,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,1,1,0
780494,N8611,CTU,40-64,female,minority,0-9y,university,upper class,0.770457319212738,,0.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,0,1
759478,N8612,CTU,40-64,female,majority,0-9y,university,upper class,,,1.0,before 2015,1.0,1.0,10238.0,,sedan,0.0,0,0,0
134100,N8613,CTU,40-64,male,majority,20-29y,university,upper class,,,1.0,before 2015,0.0,1.0,32765.0,8000.0,sedan,7.0,1,2,0
774388,N8614,CTU,26-39,female,majority,10-19y,none,poverty,0.234198015173373,,0.0,after 2015,1.0,1.0,32765.0,10000.0,sedan,2.0,0,1,0
801455,N8615,CTU,40-64,female,majority,0-9y,high school,upper class,0.762270143436087,,1.0,after 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
258856,N8616,CTU,26-39,male,majority,10-19y,university,middle class,0.385092446235525,,1.0,before 2015,0.0,1.0,32765.0,15000.0,sedan,2.0,1,0,1
113779,N8617,CTU,26-39,female,majority,0-9y,university,upper class,0.629232291083056,,1.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,0.0,0,0,0
432535,N8618,CTU,40-64,female,majority,20-29y,university,upper class,0.575576756277227,,1.0,after 2015,1.0,0.0,32765.0,15000.0,sedan,1.0,2,1,0
699457,N8619,CTU,65+,female,majority,30y+,none,middle class,0.549308341184915,,1.0,after 2015,0.0,1.0,10238.0,16000.0,sedan,2.0,0,0,0
69133,N8620,CTU,40-64,male,majority,20-29y,high school,upper class,0.440277596434117,,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,5.0,0,1,0
807975,N8621,CTU,26-39,male,majority,10-19y,university,upper class,0.559066565706769,,1.0,after 2015,1.0,0.0,10238.0,9000.0,sedan,2.0,0,2,0
96502,N8622,CTU,26-39,female,majority,10-19y,high school,poverty,0.431914458611599,,1.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,2.0,1,1,1
219075,N8623,CTU,65+,female,majority,30y+,high school,upper class,0.560216479013302,,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,1.0,1,3,0
371099,N8624,CTU,65+,female,majority,0-9y,high school,upper class,0.555467776924414,,1.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,0.0,0,0,0
902574,N8625,CTU,65+,male,majority,30y+,high school,upper class,,,1.0,after 2015,0.0,1.0,10238.0,13000.0,sedan,4.0,2,4,0
110314,N8626,CTU,40-64,male,minority,10-19y,university,upper class,0.639557560325879,,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,1,0
12797,N8627,CTU,16-25,female,majority,0-9y,high school,working class,0.470818253401678,,1.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,0.0,0,0,0
751340,N8628,CTU,16-25,male,majority,0-9y,none,poverty,0.407351969100256,,0.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
606154,N8629,CTU,26-39,female,minority,10-19y,university,working class,0.404475879939715,,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,1.0,0,0,0
485813,N8630,CTU,16-25,female,majority,0-9y,high school,middle class,,,1.0,before 2015,0.0,0.0,92101.0,13000.0,sedan,0.0,0,0,1
452365,N8631,CTU,16-25,female,majority,0-9y,high school,working class,,,1.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,1
853640,N8632,CTU,40-64,male,majority,20-29y,high school,middle class,0.364169640205495,,0.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,2.0,0,2,0
721496,N8633,CTU,40-64,male,majority,10-19y,university,upper class,,,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,2.0,1,1,0
833873,N8634,CTU,65+,male,majority,10-19y,high school,upper class,0.627602644108451,,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,1.0,0,2,0
870414,N8635,CTU,65+,male,majority,20-29y,university,upper class,,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,2,0
674189,N8636,CTU,65+,male,majority,0-9y,high school,upper class,0.671695481913853,,1.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,0.0,0,0,1
123718,N8637,CTU,26-39,male,majority,10-19y,none,poverty,0.368755263491304,,0.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,1.0,0,1,0
199281,N8638,CTU,26-39,male,majority,10-19y,university,middle class,0.53564380282694,,1.0,before 2015,1.0,1.0,32765.0,,sedan,2.0,0,0,1
528402,N8639,CTU,26-39,male,majority,10-19y,high school,working class,0.506815349989984,,1.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,2,0
16946,N8640,CTU,16-25,female,majority,0-9y,high school,poverty,0.277929013275103,,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,1
740411,N8641,CTU,65+,male,majority,10-19y,university,upper class,,,0.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,2.0,1,1,0
303057,N8642,CTU,16-25,male,minority,0-9y,none,poverty,0.303863450368125,,0.0,before 2015,1.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
567494,N8643,CTU,16-25,female,majority,0-9y,none,poverty,0.234012012926688,,0.0,before 2015,0.0,0.0,32765.0,10000.0,sedan,0.0,0,0,1
991147,N8644,CTU,26-39,female,majority,0-9y,high school,middle class,0.40034589772379,,1.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
870774,N8645,CTU,40-64,male,majority,20-29y,none,working class,0.620048065096704,,0.0,after 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,1,0
931660,N8646,CTU,65+,female,majority,30y+,university,upper class,0.647382850776369,,1.0,after 2015,0.0,1.0,10238.0,10000.0,sedan,1.0,0,4,0
452079,N8647,CTU,26-39,female,minority,10-19y,university,middle class,,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,1,0
157696,N8648,CTU,26-39,male,majority,10-19y,university,working class,0.340278741649701,,0.0,before 2015,0.0,0.0,32765.0,12000.0,sedan,4.0,2,2,1
609544,N8649,CTU,16-25,female,majority,0-9y,high school,working class,0.452858008597489,,0.0,before 2015,0.0,0.0,32765.0,16000.0,sedan,0.0,0,0,1
339312,N8650,CTU,65+,female,majority,30y+,high school,middle class,0.335445982418666,,1.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,4.0,1,5,0
748599,N8651,CTU,16-25,female,majority,0-9y,high school,working class,0.582714820582748,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
320490,N8652,CTU,40-64,male,minority,20-29y,high school,middle class,0.600552799102249,,0.0,before 2015,0.0,1.0,32765.0,8000.0,sedan,8.0,0,3,0
27742,N8653,CTU,16-25,male,majority,0-9y,high school,poverty,0.235802981857925,,1.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,1
920599,N8654,CTU,40-64,male,majority,20-29y,university,upper class,,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,1.0,0,2,0
609451,N8655,CTU,26-39,male,majority,10-19y,high school,working class,0.34180253742954,,0.0,before 2015,1.0,0.0,32765.0,12000.0,sedan,3.0,0,2,1
379796,N8656,CTU,16-25,male,minority,0-9y,none,working class,0.555974147040985,,0.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
559975,N8657,CTU,16-25,male,majority,0-9y,university,working class,0.449898593930649,,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
150730,N8658,CTU,26-39,male,minority,10-19y,high school,working class,,,0.0,before 2015,1.0,1.0,92101.0,7000.0,sedan,3.0,0,1,0
588985,N8659,CTU,16-25,male,majority,0-9y,high school,poverty,0.359070807305455,,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,0
163628,N8660,CTU,16-25,male,majority,0-9y,university,middle class,0.449473356909275,,0.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
376806,N8661,CTU,26-39,female,majority,10-19y,university,upper class,0.646300599145601,,1.0,after 2015,1.0,1.0,92101.0,8000.0,sedan,3.0,0,3,0
494053,N8662,CTU,26-39,male,majority,10-19y,university,middle class,0.731364605453177,,1.0,after 2015,0.0,1.0,32765.0,8000.0,sedan,3.0,0,1,0
720103,N8663,CTU,40-64,male,minority,20-29y,university,upper class,0.569767144761051,,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,6.0,0,5,0
201634,N8664,CTU,65+,female,majority,30y+,university,upper class,,,1.0,after 2015,1.0,1.0,10238.0,,sedan,1.0,0,0,0
42523,N8665,CTU,26-39,male,majority,0-9y,none,poverty,0.328765832398559,,1.0,before 2015,0.0,0.0,32765.0,16000.0,sedan,0.0,0,0,1
170603,N8666,CTU,65+,female,minority,30y+,university,upper class,0.638176098135206,,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,4.0,0,4,0
419566,N8667,CTU,26-39,female,majority,10-19y,high school,working class,,,0.0,before 2015,0.0,0.0,32765.0,12000.0,sedan,1.0,1,0,1
640069,N8668,CTU,26-39,female,majority,10-19y,high school,middle class,0.657986836242299,,1.0,before 2015,1.0,0.0,10238.0,17000.0,sedan,3.0,0,3,0
182495,N8669,CTU,65+,male,majority,20-29y,university,upper class,0.598652038963818,,1.0,before 2015,1.0,1.0,32765.0,8000.0,sedan,9.0,1,4,1
606589,N8670,CTU,40-64,female,majority,0-9y,university,upper class,0.576039484484521,,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
636102,N8671,CTU,26-39,female,majority,10-19y,university,middle class,0.747285655552212,,0.0,after 2015,0.0,0.0,32765.0,17000.0,sedan,0.0,0,0,1
882723,N8672,CTU,26-39,female,majority,10-19y,university,upper class,,,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,1.0,0,0,0
513857,N8673,CTU,26-39,male,majority,10-19y,high school,poverty,0.224984028146697,,0.0,before 2015,0.0,1.0,32765.0,8000.0,sports car,0.0,1,0,0
920063,N8674,CTU,40-64,female,majority,20-29y,university,upper class,0.679989387447756,,0.0,after 2015,0.0,0.0,10238.0,16000.0,sedan,4.0,0,0,0
729005,N8675,CTU,26-39,male,majority,10-19y,high school,poverty,0.30824591991735,,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,2,1
668980,N8676,CTU,16-25,male,majority,0-9y,university,upper class,0.653621142348119,,1.0,after 2015,0.0,0.0,92101.0,12000.0,sedan,0.0,0,0,0
32066,N8677,CTU,26-39,female,majority,10-19y,high school,middle class,0.62694086582872,,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,1,1
305745,N8678,CTU,16-25,female,majority,0-9y,high school,poverty,0.321178132214968,,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
327121,N8679,CTU,65+,male,majority,10-19y,university,upper class,0.845661214721352,,1.0,after 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,0,0
580931,N8680,CTU,65+,male,majority,0-9y,high school,upper class,0.650809462146185,,1.0,before 2015,1.0,1.0,92101.0,10000.0,sedan,0.0,0,0,1
68047,N8681,CTU,16-25,male,majority,0-9y,university,working class,0.31271954680879,,1.0,before 2015,0.0,0.0,10238.0,11000.0,sedan,0.0,0,0,1
876787,N8682,CTU,16-25,female,majority,0-9y,high school,poverty,0.135316414530994,,0.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
773546,N8683,CTU,16-25,male,majority,0-9y,university,middle class,0.559870246573583,,0.0,before 2015,0.0,1.0,32765.0,14000.0,sedan,0.0,0,0,1
736711,N8684,CTU,65+,male,majority,10-19y,high school,upper class,0.513177136448998,,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,1.0,1,1,0
250532,N8685,CTU,16-25,male,majority,0-9y,none,poverty,0.396762554947926,,0.0,after 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
191302,N8686,CTU,40-64,male,majority,0-9y,university,middle class,0.391303864372157,,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,0,0,1
321959,N8687,CTU,40-64,female,minority,10-19y,high school,upper class,0.570734068894509,,1.0,after 2015,0.0,1.0,10238.0,11000.0,sedan,3.0,0,1,0
338472,N8688,CTU,40-64,male,majority,20-29y,university,upper class,0.600024608897101,,0.0,before 2015,0.0,1.0,10238.0,,sedan,2.0,0,5,0
918280,N8689,CTU,40-64,male,majority,20-29y,university,upper class,0.737321089849899,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,4.0,1,4,1
247096,N8690,CTU,26-39,male,majority,0-9y,university,upper class,0.484888668243593,,0.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
985516,N8691,CTU,40-64,female,majority,20-29y,university,upper class,0.633400473530608,,1.0,before 2015,1.0,1.0,32765.0,,sedan,5.0,2,0,0
526513,N8692,CTU,40-64,female,majority,10-19y,university,upper class,0.55348310923112,,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,2.0,0,1,0
273595,N8693,CTU,65+,female,majority,10-19y,university,upper class,0.471902422530806,,1.0,after 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
379336,N8694,CTU,26-39,male,majority,10-19y,university,working class,0.376134528941777,,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,0
445553,N8695,CTU,26-39,female,majority,10-19y,university,working class,0.496438423425944,,1.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,0.0,0,1,1
757581,N8696,CTU,40-64,male,majority,10-19y,high school,middle class,0.6619182641114,,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,4,0
187551,N8697,CTU,26-39,male,majority,0-9y,university,middle class,0.589004646338553,,1.0,before 2015,1.0,0.0,10238.0,10000.0,sedan,0.0,0,0,1
634665,N8698,CTU,26-39,female,majority,10-19y,high school,upper class,0.598180276256553,,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,1.0,0,2,0
419573,N8699,CTU,26-39,female,majority,0-9y,university,upper class,0.711678591568453,,1.0,before 2015,1.0,0.0,32765.0,10000.0,sedan,0.0,0,0,0
370727,N8700,CTU,65+,female,majority,30y+,university,upper class,0.654295713929536,,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,4.0,0,5,0
494338,N8701,CTU,40-64,female,majority,10-19y,high school,middle class,0.415259324680026,,1.0,before 2015,1.0,1.0,32765.0,6000.0,sedan,1.0,1,0,0
291453,N8702,CTU,26-39,female,majority,10-19y,none,poverty,0.360126272586485,,1.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,0
72557,N8703,CTU,26-39,male,majority,10-19y,university,upper class,0.488384079865885,,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,1,0
446159,N8704,CTU,40-64,female,majority,20-29y,high school,middle class,0.487646543946482,,1.0,before 2015,1.0,1.0,10238.0,,sedan,0.0,0,0,0
584002,N8705,CTU,40-64,female,majority,20-29y,university,upper class,0.704615522223233,,0.0,after 2015,0.0,0.0,10238.0,14000.0,sedan,3.0,2,1,0
203498,N8706,CTU,40-64,male,majority,0-9y,university,upper class,0.583230042015513,,0.0,after 2015,1.0,1.0,32765.0,6000.0,sedan,0.0,0,0,1
589865,N8707,CTU,40-64,male,majority,20-29y,university,upper class,0.582339321206239,,0.0,after 2015,0.0,1.0,32765.0,,sedan,7.0,1,1,0
25092,N8708,CTU,16-25,female,minority,0-9y,high school,upper class,0.733517354572172,,1.0,after 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,0
777822,N8709,CTU,40-64,female,minority,20-29y,university,upper class,0.693610053551971,,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,0.0,0,1,0
