AGE,SEX,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
26-39,female,majority,0-9y,none,poverty,0.35531456291883,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,0.0,0,0,0
40-64,female,majority,20-29y,high school,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,32765.0,6000.0,sedan,5.0,3,1,0
16-25,male,majority,0-9y,high school,poverty,0.352215895599511,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,none,poverty,0.384700193605611,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,1,1,1
40-64,male,majority,0-9y,high school,middle class,0.544175259302189,0.0,before 2015,1.0,1.0,10238.0,12000.0,sports car,0.0,0,0,1
26-39,female,majority,10-19y,university,poverty,0.365982628894917,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,1,0
65+,female,majority,30y+,none,upper class,0.702460094739946,1.0,after 2015,0.0,0.0,10238.0,14000.0,sports car,1.0,0,1,0
16-25,male,majority,0-9y,none,poverty,0.303899397417159,1.0,before 2015,0.0,0.0,32765.0,9000.0,sedan,0.0,0,0,0
26-39,female,majority,0-9y,high school,middle class,0.58470238837557,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
40-64,female,majority,10-19y,university,middle class,0.608155231552243,0.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,1,0
26-39,female,majority,10-19y,university,middle class,0.526753155719244,1.0,before 2015,1.0,0.0,21217.0,15000.0,sedan,0.0,0,1,1
40-64,female,majority,0-9y,high school,upper class,0.786659674814892,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
16-25,female,majority,0-9y,high school,poverty,0.285006466971141,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
16-25,female,majority,0-9y,university,working class,0.494818219051222,0.0,after 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,university,middle class,0.586147773239116,1.0,before 2015,1.0,0.0,10238.0,14000.0,sedan,1.0,1,0,0
65+,male,majority,0-9y,high school,upper class,0.631386580393684,1.0,after 2015,0.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
26-39,male,majority,10-19y,high school,poverty,0.319447708721734,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,5.0,0,1,1
65+,male,minority,30y+,university,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,92101.0,13000.0,sedan,5.0,0,2,0
16-25,male,majority,0-9y,none,poverty,0.305156561225819,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,university,upper class,0.534193225797156,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,1.0,0,1,0
65+,male,majority,30y+,university,upper class,0.598607242612281,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,3.0,1,4,0
40-64,male,majority,10-19y,none,working class,0.30861618587237,0.0,before 2015,0.0,1.0,92101.0,12000.0,sedan,2.0,1,1,1
16-25,female,majority,0-9y,high school,working class,0.640288422542736,1.0,after 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,0
40-64,male,minority,20-29y,none,poverty,0.3499147461715375,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,2.0,1,3,0
65+,female,majority,30y+,university,upper class,0.578013094274278,1.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,3.0,0,0,0
26-39,male,majority,0-9y,high school,poverty,0.35659708052763,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,high school,upper class,0.592841313176289,1.0,after 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,1,0,0
16-25,female,majority,0-9y,university,middle class,0.569093673515191,0.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,high school,working class,0.36995040409301,0.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,3.0,0,0,1
26-39,female,majority,10-19y,high school,middle class,0.693183375164788,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
65+,male,majority,20-29y,university,upper class,0.49457175662252,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,1.0,1,0,0
26-39,male,minority,0-9y,university,upper class,0.626420118266131,0.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
40-64,female,majority,10-19y,university,upper class,0.6507167441556,0.0,before 2015,0.0,1.0,10238.0,18000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,university,middle class,0.526753155719244,1.0,before 2015,1.0,0.0,32765.0,10000.0,sedan,0.0,0,0,1
65+,female,majority,10-19y,university,upper class,0.754037365521929,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,1.0,0,0,0
65+,male,majority,20-29y,high school,upper class,0.575656331297033,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,5.0,0,1,0
16-25,male,majority,0-9y,high school,working class,0.410681949945547,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,none,working class,0.393605909180501,1.0,after 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,1,1,0
26-39,female,majority,10-19y,high school,poverty,0.44798153919015,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,2.0,1,1,1
16-25,female,majority,0-9y,high school,poverty,0.428349125845195,0.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,0.0,0,0,1
65+,female,majority,30y+,high school,upper class,0.603876458124746,1.0,after 2015,1.0,1.0,32765.0,8000.0,sports car,2.0,0,0,0
26-39,female,majority,10-19y,high school,middle class,0.581750237128545,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
40-64,female,majority,0-9y,university,upper class,0.63915044582643,0.0,after 2015,0.0,0.0,10238.0,13000.0,sedan,0.0,0,0,1
26-39,male,majority,10-19y,university,middle class,0.472869428532651,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,4,0
40-64,male,majority,20-29y,high school,working class,0.431242179025551,1.0,before 2015,0.0,1.0,10238.0,13000.0,sedan,7.0,0,3,0
26-39,male,majority,10-19y,university,working class,0.498382551275002,1.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
16-25,female,majority,0-9y,high school,working class,0.549473960453758,1.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
65+,female,majority,30y+,none,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,7.0,0,2,0
26-39,female,majority,10-19y,university,upper class,0.586048771863295,1.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,1,0
65+,male,majority,30y+,high school,upper class,0.616289338575794,1.0,before 2015,1.0,1.0,32765.0,9000.0,sedan,11.0,2,1,0
40-64,male,majority,20-29y,none,working class,0.530318691834981,1.0,before 2015,0.0,1.0,32765.0,8000.0,sedan,9.0,0,1,1
26-39,female,majority,10-19y,high school,working class,0.345672445957856,0.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,none,poverty,0.429314107405812,0.0,before 2015,0.0,1.0,32765.0,7000.0,sedan,3.0,0,0,0
26-39,male,majority,10-19y,university,working class,0.366542141402052,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,4,0
40-64,male,majority,20-29y,high school,poverty,0.324631670516662,0.0,before 2015,1.0,1.0,92101.0,8000.0,sedan,1.0,1,1,0
26-39,male,majority,10-19y,university,upper class,0.703516416377583,0.0,after 2015,1.0,1.0,92101.0,9000.0,sedan,3.0,0,1,0
65+,female,majority,20-29y,university,upper class,0.642647082407402,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,2.0,0,0,0
65+,male,majority,10-19y,high school,middle class,0.460289812641203,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,2,4,0
40-64,male,majority,20-29y,none,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,1,5,0
40-64,female,majority,10-19y,university,middle class,0.36190594548024,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,1.0,0,1,0
26-39,female,majority,0-9y,none,poverty,0.445251051688796,0.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,1
26-39,female,majority,0-9y,high school,working class,0.46910154176512,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,university,middle class,0.545803637882503,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,1.0,1,0,0
26-39,male,minority,0-9y,high school,poverty,0.174759244684414,1.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,1
26-39,male,majority,0-9y,university,middle class,0.42808032633157,0.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,high school,middle class,0.635764007090248,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,1.0,0,1,1
65+,female,majority,30y+,university,upper class,0.634884299788101,1.0,before 2015,1.0,1.0,10238.0,10000.0,sports car,5.0,0,4,0
26-39,female,majority,10-19y,high school,middle class,0.332753731118237,1.0,before 2015,0.0,0.0,32765.0,12000.0,sedan,3.0,0,1,0
26-39,male,majority,10-19y,university,middle class,0.560795909612786,1.0,before 2015,0.0,1.0,10238.0,9000.0,sedan,2.0,0,1,0
40-64,female,majority,10-19y,high school,upper class,0.633392666307239,1.0,before 2015,0.0,1.0,10238.0,16000.0,sedan,1.0,0,0,1
26-39,female,majority,10-19y,high school,middle class,0.526753155719244,1.0,before 2015,0.0,0.0,32765.0,17000.0,sedan,1.0,0,0,0
65+,male,majority,30y+,high school,upper class,0.616289338575794,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,5.0,0,6,0
26-39,male,majority,10-19y,high school,working class,0.431242179025551,0.0,before 2015,0.0,1.0,10238.0,9000.0,sedan,2.0,0,5,1
65+,female,minority,30y+,high school,upper class,0.784731309474452,1.0,before 2015,1.0,0.0,10238.0,13000.0,sedan,2.0,0,0,0
40-64,female,majority,20-29y,high school,middle class,0.502373184300184,0.0,after 2015,1.0,0.0,10238.0,9000.0,sedan,4.0,0,8,0
40-64,male,majority,20-29y,none,middle class,0.579045592514356,0.0,before 2015,1.0,0.0,32765.0,10000.0,sedan,4.0,0,5,0
40-64,female,majority,10-19y,university,upper class,0.416311956165208,1.0,after 2015,0.0,1.0,10238.0,13000.0,sedan,0.0,0,1,0
40-64,female,majority,0-9y,university,upper class,0.503349492311,1.0,before 2015,1.0,1.0,32765.0,6000.0,sedan,0.0,0,0,1
65+,female,majority,30y+,university,upper class,0.579712244615512,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,2.0,0,4,0
40-64,female,majority,20-29y,none,poverty,0.357810771209588,0.0,before 2015,0.0,1.0,10238.0,10000.0,sedan,1.0,0,3,0
26-39,male,majority,10-19y,university,upper class,0.580344123852245,1.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,2.0,0,1,0
26-39,female,minority,10-19y,none,middle class,0.371607036163361,1.0,after 2015,1.0,1.0,32765.0,4000.0,sedan,4.0,0,2,0
16-25,female,majority,0-9y,high school,poverty,0.502622772754998,1.0,before 2015,1.0,0.0,10238.0,10000.0,sedan,0.0,0,0,0
40-64,male,majority,20-29y,university,working class,0.331569895820716,0.0,after 2015,1.0,1.0,10238.0,8000.0,sedan,4.0,0,6,0
40-64,male,majority,20-29y,none,working class,0.410647821920029,1.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,7.0,0,1,0
26-39,female,majority,0-9y,high school,poverty,0.32653988897342,0.0,before 2015,0.0,0.0,32765.0,16000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,university,upper class,0.687398037249642,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
40-64,male,minority,0-9y,university,upper class,0.558685490769455,1.0,after 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
40-64,female,majority,20-29y,high school,middle class,0.558686824653652,0.0,before 2015,1.0,1.0,32765.0,7000.0,sedan,4.0,1,0,0
26-39,female,majority,10-19y,university,upper class,0.549447917014152,1.0,before 2015,1.0,0.0,10238.0,11000.0,sedan,2.0,0,0,0
40-64,male,majority,10-19y,university,upper class,0.638559498389243,0.0,after 2015,0.0,1.0,32765.0,14000.0,sedan,2.0,0,0,0
26-39,male,majority,10-19y,high school,working class,0.327519165359958,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,2.0,1,0,1
26-39,female,majority,10-19y,none,poverty,0.364494933182116,0.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,1.0,0,3,1
16-25,male,majority,0-9y,none,middle class,0.556236447683997,0.0,before 2015,0.0,0.0,32765.0,11000.0,sedan,0.0,0,0,1
65+,female,majority,30y+,none,upper class,0.616289338575794,1.0,after 2015,1.0,0.0,92101.0,12000.0,sports car,1.0,1,1,1
40-64,female,majority,20-29y,high school,working class,0.424379049648803,1.0,before 2015,1.0,1.0,10238.0,6000.0,sedan,2.0,0,3,0
65+,male,majority,30y+,university,upper class,0.616289338575794,1.0,after 2015,0.0,0.0,32765.0,12000.0,sedan,3.0,3,2,0
26-39,male,majority,10-19y,university,upper class,0.565906838827278,1.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,5.0,1,1,0
65+,female,majority,30y+,university,upper class,0.636612017431545,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,4.0,0,0,0
26-39,female,majority,10-19y,none,poverty,0.631442429682857,1.0,before 2015,0.0,1.0,10238.0,15000.0,sedan,0.0,0,0,0
40-64,male,majority,10-19y,university,upper class,0.588703679531225,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,2.0,0,2,0
26-39,female,majority,10-19y,none,working class,0.431727980344942,1.0,before 2015,1.0,1.0,10238.0,13000.0,sedan,0.0,0,0,0
26-39,male,minority,10-19y,high school,poverty,0.309544084967388,0.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,1.0,0,1,1
26-39,female,majority,10-19y,none,poverty,0.278515258581919,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,1.0,0,0,1
16-25,female,majority,0-9y,none,poverty,0.450212944954452,1.0,before 2015,0.0,0.0,10238.0,11000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,university,middle class,0.526753155719244,1.0,before 2015,0.0,0.0,32765.0,13000.0,sedan,2.0,0,0,0
26-39,male,majority,10-19y,university,upper class,0.565344597725964,1.0,before 2015,1.0,0.0,10238.0,12000.0,sedan,0.0,1,1,0
26-39,female,majority,0-9y,none,working class,0.431242179025551,1.0,before 2015,0.0,1.0,10238.0,8000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,none,poverty,0.2467443431126,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
40-64,female,majority,20-29y,university,upper class,0.315091373592549,1.0,before 2015,1.0,1.0,32765.0,8000.0,sedan,0.0,1,1,0
16-25,male,majority,0-9y,high school,poverty,0.298873747201507,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,university,poverty,0.357422375637919,0.0,before 2015,0.0,0.0,10238.0,13000.0,sports car,0.0,0,0,0
65+,male,minority,10-19y,high school,upper class,0.76594491872092,1.0,before 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,1,0,0
65+,female,majority,20-29y,high school,middle class,0.557529637400465,1.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,2,0
26-39,male,majority,10-19y,university,middle class,0.518596362982097,1.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,2.0,0,1,1
26-39,female,majority,10-19y,high school,working class,0.476556911739347,0.0,before 2015,0.0,1.0,32765.0,12000.0,sports car,2.0,0,0,1
65+,female,majority,0-9y,none,middle class,0.478760756215949,1.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,high school,middle class,0.579613976787802,1.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,0.0,0,0,0
26-39,female,minority,0-9y,none,working class,0.54965175452563,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,high school,working class,0.340487271230772,0.0,before 2015,0.0,1.0,32765.0,10000.0,sedan,1.0,1,0,1
16-25,female,majority,0-9y,high school,poverty,0.325744162894074,0.0,before 2015,0.0,0.0,32765.0,11000.0,sedan,0.0,0,0,0
40-64,male,minority,20-29y,none,middle class,0.472375887306939,1.0,before 2015,1.0,1.0,10238.0,10000.0,sports car,4.0,0,3,0
26-39,female,majority,10-19y,university,upper class,0.616289338575794,0.0,after 2015,1.0,1.0,92101.0,12000.0,sedan,1.0,0,0,1
26-39,female,majority,10-19y,none,poverty,0.205078398163043,0.0,before 2015,0.0,1.0,10238.0,12000.0,sedan,3.0,0,0,1
16-25,male,majority,0-9y,high school,middle class,0.526753155719244,0.0,before 2015,0.0,0.0,10238.0,15000.0,sedan,0.0,0,0,1
16-25,male,majority,0-9y,university,poverty,0.332213841852568,0.0,before 2015,0.0,0.0,92101.0,21000.0,sedan,0.0,0,0,1
26-39,female,majority,10-19y,university,upper class,0.620105797047674,1.0,after 2015,0.0,1.0,10238.0,12000.0,sports car,0.0,0,0,0
16-25,female,majority,0-9y,university,working class,0.506784718345531,0.0,after 2015,0.0,1.0,10238.0,12000.0,sedan,0.0,0,0,0
40-64,female,minority,20-29y,none,middle class,0.513233412742335,1.0,before 2015,0.0,1.0,10238.0,14000.0,sedan,3.0,0,2,0
26-39,male,majority,10-19y,university,middle class,0.534988467152874,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,2.0,0,3,0
26-39,male,majority,0-9y,none,poverty,0.302691829491101,1.0,before 2015,1.0,1.0,32765.0,12000.0,sedan,0.0,0,0,1
16-25,female,minority,0-9y,high school,middle class,0.559704176660717,0.0,before 2015,0.0,0.0,92101.0,16000.0,sedan,0.0,0,0,1
65+,male,majority,10-19y,university,upper class,0.674294237861355,1.0,after 2015,1.0,1.0,32765.0,6000.0,sedan,2.0,0,2,0
26-39,female,majority,10-19y,university,middle class,0.517982492608238,1.0,after 2015,1.0,0.0,10238.0,16000.0,sedan,0.0,0,0,0
40-64,female,majority,20-29y,university,upper class,0.67907431576955,1.0,after 2015,0.0,1.0,10238.0,13000.0,sedan,1.0,0,3,0
40-64,female,majority,20-29y,none,upper class,0.871675451974776,1.0,after 2015,1.0,1.0,10238.0,12000.0,sedan,0.0,0,2,0
26-39,female,minority,10-19y,none,working class,0.470239842598765,0.0,before 2015,0.0,1.0,32765.0,12000.0,sedan,2.0,0,0,1
40-64,female,majority,20-29y,university,upper class,0.560818556863939,1.0,after 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,1,0
16-25,female,majority,0-9y,none,poverty,0.280709199210687,0.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,0,0,0
26-39,male,minority,10-19y,high school,middle class,0.524602611920334,1.0,before 2015,1.0,1.0,32765.0,6000.0,sedan,5.0,1,2,0
16-25,female,majority,0-9y,high school,poverty,0.369616116433111,0.0,before 2015,0.0,0.0,32765.0,15000.0,sedan,0.0,0,0,1
40-64,female,majority,20-29y,university,middle class,0.545143780650354,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,2.0,0,2,0
26-39,male,majority,10-19y,none,poverty,0.36235035081343,0.0,before 2015,0.0,0.0,10238.0,14000.0,sedan,3.0,0,1,0
26-39,female,majority,10-19y,none,poverty,0.376447450727611,1.0,before 2015,1.0,0.0,10238.0,14000.0,sedan,0.0,0,0,0
26-39,female,majority,10-19y,high school,middle class,0.50826485861286,1.0,before 2015,1.0,1.0,10238.0,8000.0,sedan,1.0,0,0,0
26-39,female,majority,0-9y,university,upper class,0.650028822429876,1.0,before 2015,0.0,0.0,32765.0,11000.0,sedan,0.0,0,0,1
65+,female,majority,30y+,high school,upper class,0.551694030839708,1.0,after 2015,0.0,0.0,92101.0,18000.0,sedan,1.0,0,0,0
26-39,female,majority,10-19y,university,working class,0.499247309565958,0.0,before 2015,0.0,0.0,10238.0,17000.0,sedan,0.0,0,1,1
65+,female,majority,30y+,university,upper class,0.661076267637417,1.0,after 2015,1.0,1.0,10238.0,9000.0,sedan,7.0,0,3,0
26-39,female,majority,0-9y,university,upper class,0.616289338575794,1.0,after 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,0
16-25,female,majority,0-9y,high school,working class,0.51537373100885,0.0,before 2015,0.0,0.0,10238.0,16000.0,sedan,0.0,0,0,1
65+,male,majority,30y+,university,upper class,0.654133505848138,0.0,before 2015,1.0,1.0,32765.0,10000.0,sedan,13.0,3,4,0
40-64,female,majority,10-19y,high school,upper class,0.754504242200175,1.0,before 2015,1.0,1.0,32765.0,8000.0,sedan,0.0,0,2,0
16-25,female,majority,0-9y,university,working class,0.427089490611696,0.0,after 2015,0.0,1.0,10238.0,14000.0,sedan,0.0,0,0,1
40-64,male,majority,20-29y,none,working class,0.411395045794055,1.0,before 2015,0.0,0.0,10238.0,13000.0,sedan,2.0,1,3,0
16-25,male,majority,0-9y,none,working class,0.478030458523809,0.0,before 2015,0.0,0.0,21217.0,16000.0,sedan,0.0,0,0,1
40-64,female,majority,10-19y,high school,upper class,0.56613452727337,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,0.0,1,0,0
65+,female,majority,30y+,university,upper class,0.637477502315078,1.0,after 2015,1.0,1.0,32765.0,8000.0,sedan,7.0,0,1,0
65+,male,majority,30y+,university,upper class,0.516006340911196,1.0,after 2015,1.0,1.0,32765.0,10000.0,sedan,7.0,1,2,0
26-39,male,majority,10-19y,none,poverty,0.42528109919741,0.0,before 2015,0.0,1.0,10238.0,11000.0,sedan,4.0,0,4,1
26-39,female,minority,10-19y,high school,poverty,0.583820765246109,0.0,before 2015,1.0,1.0,10238.0,11000.0,sedan,1.0,0,0,0
26-39,female,majority,10-19y,university,middle class,0.526753155719244,1.0,before 2015,1.0,1.0,10238.0,14000.0,sedan,1.0,0,0,0
65+,female,majority,30y+,university,upper class,0.874035309279109,1.0,before 2015,1.0,1.0,10238.0,10000.0,sedan,0.0,1,1,0
26-39,male,majority,0-9y,none,working class,0.248479044585194,1.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,0.0,0,0,0
40-64,male,minority,0-9y,high school,upper class,0.731714658190409,1.0,after 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,0
16-25,male,majority,0-9y,university,middle class,0.415855670036541,1.0,after 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,0
65+,male,majority,10-19y,university,upper class,0.457546135972281,1.0,before 2015,1.0,1.0,10238.0,9000.0,sedan,1.0,0,2,0
16-25,male,majority,0-9y,none,poverty,0.256917244702815,0.0,before 2015,0.0,0.0,10238.0,12000.0,sedan,0.0,0,0,1
40-64,female,majority,0-9y,university,upper class,0.692122414087964,0.0,before 2015,1.0,1.0,10238.0,7000.0,sedan,0.0,0,0,0
